Company Name,DUNS Number,Address: line1,Address: line2,City,State/Province,State/Province ISO code,Country,Annual Sales,Industry,SIC Code,Website,Contact Job Title,Gender,Personal Linkedin Link,Contact First Name,Contact Last Name,No of PCs,No of Servers,No of Colur Printers,Major Network Brand,No of Laser Printers
OGE Energy Corp,70-510-7909,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,7975044502,Information & Media,36047536,g.co,Assistant Manager - ERP,Female,www.linkedin.com/Magdalene,Magdalene,DAVID,507,33,128,,9
Oglethorpe Power Corp.,70-510-7910,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,3396964106,Utilities & Waste Management,36047537,g.co,Head IMS Solution Unit,Female,www.linkedin.com/Kathryn,Kathryn,FREEMAN,877,36,171,,14
Ohio Casualty Corp.,70-510-7911,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,4908870430,Education Services,36047538,g.co,Chief General Manager - P & Q,Female,www.linkedin.com/Alyse,Alyse,EDWARD,676,66,147,,10
Old Republic International Corp.,70-510-7912,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,4057834820,Government,36047539,g.co,Deputy General Manager - Ppic,Female,www.linkedin.com/Dorise,Dorise,HARVEY,345,23,124,,6
Olin Corp.,70-510-7913,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,2419764089,Health & Community Services,36047540,g.co,General Manager - Business Development,Male,www.linkedin.com/Alvin,Alvin,GORDON,182,31,191,,8
OM Group Inc,70-510-7914,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,6155327579,"Arts, Entertainment & Recreation",36047541,g.co,Chief - IT,Female,www.linkedin.com/Morganica,Morganica,THOMPSON,470,40,32,,15
Omnicare Inc,70-510-7915,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,9697361682,Government,36047542,g.co,Zonal Manager - HR,Male,www.linkedin.com/Neddy,Neddy,WILLIS,789,68,141,,7
Omnicom Group,70-510-7916,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,1693972258,Information & Media,36047543,g.co,Head - EDP,Female,www.linkedin.com/Caren,Caren,PRICE,152,29,191,,17
On Semiconductor Corp,70-510-7917,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,8199031832,Business Management and Scientific Services,36047544,g.co,Senior Deputy Director - IT,Female,www.linkedin.com/Sadie,Sadie,MILLER,538,21,102,,16
ONEOK Inc,70-510-7918,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,6256248753,Utilities & Waste Management,36047545,g.co,Chief Systems Assistant,Male,www.linkedin.com/Geri,Geri,HOUSE,781,25,172,,9
Oracle Corp,70-510-7919,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,7525725100,Health & Community Services,36047546,g.co,Divisional Head,Female,www.linkedin.com/Kathlene,Kathlene,TURNER,663,26,174,,13
Oshkosh Truck Corp,70-510-7920,5,91538 Del Sol Trail,Bakersfield,Washington,WA,United States,6800795193,Personal & Other Services,36047547,g.co,General Manager - Planning & Development,Male,www.linkedin.com/Isa,Isa,SCOTT,676,47,182,,16
Outback Steakhouse Inc.,70-510-7921,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,8369523110,MINING,36047548,g.co,Chief Executive Officer & Managing,Female,www.linkedin.com/Sheree,Sheree,BELL,702,33,134,,6
Owens & Minor Inc.,70-510-7922,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,9363048876,MINING,36047549,g.co,Senior Manager - Talent Development,Male,www.linkedin.com/Will,Will,BATES,194,28,35,,11
Owens Corning,70-510-7923,5,91538 Del Sol Trail,Bakersfield,California,CA,United States,6018265432,Transport & Warehousing,36047550,g.co,Managing Director - Institutional B,Female,www.linkedin.com/Carrol,Carrol,WHITE,255,50,116,,19
Owens-Illinois Inc,70-510-7924,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,5898938247,MINING,36047551,g.co,Director,Female,www.linkedin.com/Rosie,Rosie,AUSTIN,523,30,87,,8
Oxford Health Plans Inc,70-510-7925,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,3658154751,Government,36047552,g.co,Chief Information Officer,Female,www.linkedin.com/Beverie,Beverie,LAMB,939,60,135,,9
Paccar Inc,70-510-7926,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,4821507471,Personal & Other Services,36047553,g.co,Senior Network Administrator,Male,www.linkedin.com/Hamil,Hamil,ROSS,127,29,51,,13
PacifiCare Health Systems Inc,70-510-7927,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,9471094372,Information & Media,36047554,g.co,General Manager (MS) & CIO,Male,www.linkedin.com/Rayner,Rayner,NEWMAN,673,48,82,,13
Packaging Corp. of America,70-510-7928,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,8584602670,Health & Community Services,36047555,g.co,Manager - International Business,Female,www.linkedin.com/Timmi,Timmi,GRANT,637,56,142,,8
Pactiv Corp,70-510-7929,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,8234814811,Utilities & Waste Management,36047556,g.co,Head - Business - Polyester Film,Male,www.linkedin.com/Alfredo,Alfredo,THOMPSON,681,38,150,,7
Pall Corp,70-510-7930,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,2457950410,Utilities & Waste Management,36047557,g.co,Head - Operations & Strategic Planning,Female,www.linkedin.com/Clem,Clem,MILLER,432,59,131,,14
Pantry Inc,70-510-7931,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,4101301732,Construction & Engineering Services,36047558,g.co,Assistant Vice President - Finance,Male,www.linkedin.com/Stewart,Stewart,GRAHAM,407,59,161,,9
Park Place Entertainment Corp,70-510-7932,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,5239960699,"Real Estate, Rental & Leasing",36047559,g.co,Head - Computer Science,Female,www.linkedin.com/Loria,Loria,CHAPMAN,435,32,171,,8
Parker Hannifin Corp.,70-510-7933,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,7697771516,Accommodation & Food Services,36047560,g.co,Manager - International Business,Female,www.linkedin.com/Shena,Shena,HILL,345,65,156,,8
Pathmark Stores Inc.,70-510-7934,5,91538 Del Sol Trail,Bakersfield,Virgin Islands,VI,United States,5451490608,WHOLESALE & RETAIL TRADE,36047561,g.co,General Manager - Cvo,Female,www.linkedin.com/Jaine,Jaine,BISHOP,362,29,128,,16
Paychex Inc,70-510-7935,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,6900649261,Diversified,36047562,g.co,General Manager - Corporate Communications,Female,www.linkedin.com/Candra,Candra,ROBERT,862,63,70,,19
Payless Shoesource Inc,70-510-7936,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,2464605627,Government,36047563,g.co,Divisional Engineer - IT,Male,www.linkedin.com/Tally,Tally,SHERMAN,725,44,162,,13
Penn Traffic Co.,70-510-7937,5,91538 Del Sol Trail,Bakersfield,California,CA,United States,7796281795,MINING,36047564,g.co,Vice President - Factory,Male,www.linkedin.com/Gay,Gay,WOOD,884,60,59,,20
Pennzoil-Quaker State Company,70-510-7938,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,4326543232,Accommodation & Food Services,36047565,g.co,Assistant Manager - Planning,Male,www.linkedin.com/Leigh,Leigh,ANDREWS,589,41,133,,20
Pentair Inc,70-510-7939,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,7035978927,Transport & Warehousing,36047566,g.co,Vice Chairman & Managing Director,Male,www.linkedin.com/Powell,Powell,LITTLE,977,57,155,,19
Peoples Energy Corp.,70-510-7940,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,4819073313,MINING,36047567,g.co,Group General Manager - IT,Male,www.linkedin.com/Rusty,Rusty,WARNER,683,69,95,,18
PeopleSoft Inc,70-510-7941,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,2550537273,MINING,36047568,g.co,System Support Engineer,Male,www.linkedin.com/Nils,Nils,DAWSON,406,46,116,,7
"Pep Boys Manny, Moe & Jack",70-510-7942,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,4818186886,Construction & Engineering Services,36047569,g.co,Team Lead - HR,Female,www.linkedin.com/Jackquelin,Jackquelin,HAMMOND,675,64,129,,7
Potomac Electric Power Co.,70-510-7943,5,91538 Del Sol Trail,Bakersfield,Louisiana,LA,United States,6245124985,Banking,36047570,g.co,Manager - Systems,Female,www.linkedin.com/Nanice,Nanice,LEE,988,53,84,,6
Pepsi Bottling Group Inc.,70-510-7944,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,5829690599,Personal & Other Services,36047571,g.co,Manager Operations Bridge Corporate IT,Male,www.linkedin.com/Dominique,Dominique,RILEY,841,52,121,,8
PepsiAmericas Inc.,70-510-7945,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,1114695817,Diversified,36047572,g.co,Sr Manager - Operations,Female,www.linkedin.com/Sharline,Sharline,CONNOR,831,39,154,,15
PepsiCo Inc.,70-510-7946,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,5183885026,Personal & Other Services,36047573,g.co,Assistant General Manager - Finance,Female,www.linkedin.com/Demetra,Demetra,FOSTER,964,60,126,,14
Performance Food Group Co.,70-510-7947,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,3070792816,Banking,36047574,g.co,President - Export,Male,www.linkedin.com/Yale,Yale,FOWLER,821,30,190,,19
Perini Corp,70-510-7948,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,3219157049,Telecommunications,36047575,g.co,Vice President - Finance,Female,www.linkedin.com/Genevra,Genevra,MONTGOMERY,513,28,37,,15
PerkinElmer Inc,70-510-7949,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,8803097610,Manufacturing,36047576,g.co,Opportunity Manager,Male,www.linkedin.com/Flipper,Flipper,BUTLER,451,68,175,,7
Perot Systems Corp,70-510-7950,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,3235398424,Utilities & Waste Management,36047577,g.co,Senior Manager - EDP,Male,www.linkedin.com/Winfred,Winfred,MOORE,741,47,61,,10
Petco Animal Supplies Inc.,70-510-7951,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,4672292845,Banking,36047578,g.co,Chief General Manager - Finance,Female,www.linkedin.com/Sonnie,Sonnie,HUNTER,825,44,94,,12
"Peter Kiewit Sons', Inc.",70-510-7952,5,91538 Del Sol Trail,Bakersfield,Washington DC,DC,United States,3639932372,Utilities & Waste Management,36047579,g.co,Assistant - HR,Female,www.linkedin.com/Bonni,Bonni,ELIZABETH,735,40,69,,17
PETsMART Inc,70-510-7953,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,6326854932,Finance & Insurance,36047580,g.co,Manager - IS,Female,www.linkedin.com/Magna,Magna,WATTS,430,63,171,,7
Pfizer Inc,70-510-7954,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,7287189754,Education Services,36047581,g.co,Section Head,Female,www.linkedin.com/TeresaAnne,TeresaAnne,KING,952,65,150,,19
Pacific Gas & Electric Corp.,70-510-7955,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,9893683804,MINING,36047582,g.co,President - Production,Male,www.linkedin.com/Rex,Rex,POWELL,176,56,50,,13
Pharmacia Corp,70-510-7956,5,91538 Del Sol Trail,Bakersfield,New Hampshire,NH,United States,7521748115,Banking,36047583,g.co,Vice President - Factory,Male,www.linkedin.com/Brad,Brad,FULLER,330,26,169,,11
Phar Mor Inc.,70-510-7957,5,91538 Del Sol Trail,Bakersfield,New York,NY,United States,7561653913,MINING,36047584,g.co,President - Finance,Male,www.linkedin.com/Evan,Evan,FRANCIS,958,55,141,,15
Phelps Dodge Corp.,70-510-7958,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,1724012957,Finance & Insurance,36047585,g.co,Deputy General Manager - Business Development Plan,Female,www.linkedin.com/Carolee,Carolee,YOUNG,342,22,130,,20
Philip Morris Companies Inc.,70-510-7959,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,8193989237,WHOLESALE & RETAIL TRADE,36047586,g.co,Dgm - IT,Female,www.linkedin.com/Grazia,Grazia,THOMSON,862,40,188,,15
Phillips Petroleum Co,70-510-7960,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,3628176489,"Real Estate, Rental & Leasing",36047587,g.co,Senior Team Lead,Female,www.linkedin.com/Aurie,Aurie,CO,695,61,105,,19
Phillips Van Heusen Corp.,70-510-7961,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,4990702392,Diversified,36047588,g.co,Chief Manager - System,Female,www.linkedin.com/Camala,Camala,ARMSTRONG,380,20,31,,7
Phoenix Companies Inc,70-510-7962,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,7410564805,MINING,36047589,g.co,TL Operations Bridge - Network & Infrastructure,Female,www.linkedin.com/Kate,Kate,OWEN,642,26,170,,13
Pier 1 Imports Inc.,70-510-7963,5,91538 Del Sol Trail,Bakersfield,Michigan,MI,United States,4286467639,Diversified,36047590,g.co,System Analyst,Female,www.linkedin.com/Violette,Violette,HENRY,366,32,179,,11
Pilgrim's Pride Corporation,70-510-7964,5,91538 Del Sol Trail,Bakersfield,New York,NY,United States,7899221854,Transport & Warehousing,36047591,g.co,Network & Database Administrator,Female,www.linkedin.com/Carlita,Carlita,PARK,369,33,36,,13
Pinnacle West Capital Corp,70-510-7965,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,4559475506,Health & Community Services,36047592,g.co,Assistant Engineer - System,Female,www.linkedin.com/Candie,Candie,STEPHENS,896,20,96,,15
Pioneer-Standard Electronics Inc.,70-510-7966,5,91538 Del Sol Trail,Bakersfield,Washington,WA,United States,6453154776,Finance & Insurance,36047593,g.co,Vice President - Delivery,Female,www.linkedin.com/Belvia,Belvia,HAY,479,30,91,,17
Pitney Bowes Inc.,70-510-7967,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,6707275931,Manufacturing,36047594,g.co,Superintendent Engineer - IT,Female,www.linkedin.com/Devin,Devin,FULLER,371,55,176,,10
Pittston Brinks Group,70-510-7968,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,8264005197,Diversified,36047595,g.co,Founder & Chairman,Male,www.linkedin.com/Adolph,Adolph,DUNCAN,893,58,97,,9
Plains All American Pipeline LP,70-510-7969,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,1282281236,Transport & Warehousing,36047596,g.co,Executive Director - IT,Female,www.linkedin.com/Lib,Lib,HENRY,496,40,167,,15
PNC Financial Services Group Inc.,70-510-7970,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,9722070102,Transport & Warehousing,36047597,g.co,Senior Technology,Male,www.linkedin.com/Lenard,Lenard,AUSTIN,601,52,33,,15
PNM Resources Inc,70-510-7971,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,6657592458,Banking,36047598,g.co,Lead Consultant,Male,www.linkedin.com/Mead,Mead,OWEN,397,64,87,,7
Polaris Industries Inc.,70-510-7972,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,3263240058,Government,36047599,g.co,Head - Credit,Male,www.linkedin.com/Humbert,Humbert,ALLEN,655,40,160,,13
Polo Ralph Lauren Corp,70-510-7973,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,1365982243,Construction & Engineering Services,36047600,g.co,System Engineer,Female,www.linkedin.com/Meredith,Meredith,CITY,706,24,104,,18
PolyOne Corp,70-510-7974,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,2423847938,Information & Media,36047601,g.co,Executive Director - Information Systems,Female,www.linkedin.com/Pen,Pen,CO,352,28,41,,17
Popular Inc,70-510-7975,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,1921901084,WHOLESALE & RETAIL TRADE,36047602,g.co,Assistant Vice President - IT,Male,www.linkedin.com/Philip,Philip,EDWARDS,189,34,51,,20
Potlatch Corp,70-510-7976,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,2687227993,IT Supplier,36047603,g.co,Section Head,Male,www.linkedin.com/Schroeder,Schroeder,DAY,908,32,68,,7
PPG Industries Inc,70-510-7977,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,3112913831,Finance & Insurance,36047604,g.co,Head - IBU,Male,www.linkedin.com/Morton,Morton,LANE,935,57,139,,13
PPL Corp,70-510-7978,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,1293564979,Banking,36047605,g.co,Senior Manager - Regional,Female,www.linkedin.com/Adorne,Adorne,BROOKS,223,36,135,,19
Praxair Inc,70-510-7979,5,91538 Del Sol Trail,Bakersfield,Iowa,IA,United States,6319244859,Diversified,36047606,g.co,Executive Vice President - Marketin,Male,www.linkedin.com/Ricard,Ricard,HENRY,965,22,194,,7
Precision Castparts Corp,70-510-7980,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,9381702487,Finance & Insurance,36047607,g.co,Chief Technology Officer,Female,www.linkedin.com/Jonie,Jonie,HICKS,734,35,95,,5
Premcor Inc.,70-510-7981,5,91538 Del Sol Trail,Bakersfield,Washington DC,DC,United States,8335056688,Education Services,36047608,g.co,Deputy General Manager & Head - Product Management,Female,www.linkedin.com/Philippe,Philippe,SMITH,141,35,134,,20
Pride International Inc,70-510-7982,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,1704839912,Business Management and Scientific Services,36047609,g.co,Coordinator - IT,Female,www.linkedin.com/Orsa,Orsa,ANDERSON,920,40,92,,15
Primedia Inc,70-510-7983,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,7050193805,Information & Media,36047610,g.co,Engineer - Design & Power Plant Aut,Female,www.linkedin.com/Winonah,Winonah,COUNTY,441,65,171,,15
Principal Financial Group Inc.,70-510-7984,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,8450499892,Construction & Engineering Services,36047611,g.co,Senior Vice President - Manufacturing,Female,www.linkedin.com/Henryetta,Henryetta,GRAHAM,339,55,76,,12
Procter & Gamble Co.,70-510-7985,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,5361795342,Telecommunications,36047612,g.co,Senior - General Manager,Male,www.linkedin.com/Beowulf,Beowulf,WELCH,904,43,75,,19
Pro-Fac Cooperative Inc.,70-510-7986,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,2781538415,Electrical & Electronics,36047613,g.co,Chief Financial Officer & Head - IT,Female,www.linkedin.com/Flossie,Flossie,RICHARDSON,839,29,155,,13
Progress Energy Inc,70-510-7987,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,7284194741,Business Management and Scientific Services,36047614,g.co,Senio Vice President - Marketing,Male,www.linkedin.com/Barron,Barron,PATTERSON,107,60,128,,13
Progressive Corporation,70-510-7988,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,8240476382,Health & Community Services,36047615,g.co,Manager - Technology Solution,Male,www.linkedin.com/Sturgis,Sturgis,DUNN,417,68,85,,10
Protective Life Corp,70-510-7989,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,3593749818,Personal & Other Services,36047616,g.co,Network & Database Administrator,Female,www.linkedin.com/Shea,Shea,BURKE,748,31,43,,20
Provident Financial Group,70-510-7990,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,6086429019,Accommodation & Food Services,36047617,g.co,Executive Vice President - Marketin,Female,www.linkedin.com/Netta,Netta,BOOTH,837,59,115,,13
Providian Financial Corp.,70-510-7991,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,2174320593,Banking,36047618,g.co,Head - Testing Practice,Male,www.linkedin.com/Ivor,Ivor,SHERMAN,526,44,152,,10
Prudential Financial Inc.,70-510-7992,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,9285626631,Transport & Warehousing,36047619,g.co,Manager - CRM,Male,www.linkedin.com/Oscar,Oscar,MORTON,902,40,179,,12
