Company Name,DUNS Number,Address: line1,Address: line2,City,State/Province,State/Province ISO code,Country,Annual Sales,Industry,SIC Code,Website,Contact Job Title,Gender,Personal Linkedin Link,Contact First Name,Contact Last Name,No of PCs,No of Servers,No of Colur Printers,Major Network Brand,No of Laser Printers
Paychex Inc,70-410-7935,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,6494284851,Education Services,36047562,g.co,Senior President - Finance,Female,www.linkedin.com/Krystalle,Krystalle,TURNER,862,63,70,,19
Payless Shoesource Inc,70-410-7936,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,8960866433,Education Services,36047563,g.co,Office Executive,Male,www.linkedin.com/Darryl,Darryl,BARNES,725,44,162,,13
Penn Traffic Co.,70-410-7937,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,5729564220,Banking,36047564,g.co,Principal consultant,Male,www.linkedin.com/Silvano,Silvano,BARNES,884,60,59,,20
Pennzoil-Quaker State Company,70-410-7938,5,91538 Del Sol Trail,Bakersfield,Louisiana,LA,United States,8491179709,Electrical & Electronics,36047565,g.co,Assistant General Manager - Marketing,Male,www.linkedin.com/Morton,Morton,GARDNER,589,41,133,,20
Pentair Inc,70-410-7939,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,5166413738,IT Supplier,36047566,g.co,Deputy Manager - ITS,Male,www.linkedin.com/Durante,Durante,DUNN,977,57,155,,19
Peoples Energy Corp.,70-410-7940,5,91538 Del Sol Trail,Bakersfield,Iowa,IA,United States,6141280388,Business Management and Scientific Services,36047567,g.co,Joint General Manager,Female,www.linkedin.com/Elaina,Elaina,MORRISON,683,69,95,,18
PeopleSoft Inc,70-410-7941,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,7845273203,Telecommunications,36047568,g.co,Assistant Manager - Technology Infrastructure,Male,www.linkedin.com/Osborn,Osborn,GREENE,406,46,116,,7
"Pep Boys Manny, Moe & Jack",70-410-7942,5,91538 Del Sol Trail,Bakersfield,Iowa,IA,United States,7335059983,Personal & Other Services,36047569,g.co,Director - Networking,Male,www.linkedin.com/Byram,Byram,COX,675,64,129,,7
Potomac Electric Power Co.,70-410-7943,5,91538 Del Sol Trail,Bakersfield,New Jersey,NJ,United States,7192702021,WHOLESALE & RETAIL TRADE,36047570,g.co,Officer - HR,Female,www.linkedin.com/Odelle,Odelle,WALSH,988,53,84,,6
Pepsi Bottling Group Inc.,70-410-7944,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,9642429716,Telecommunications,36047571,g.co,Director - HR,Female,www.linkedin.com/Jeane,Jeane,ROGERS,841,52,121,,8
PepsiAmericas Inc.,70-410-7945,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,3370850347,WHOLESALE & RETAIL TRADE,36047572,g.co,Manager - Communications,Male,www.linkedin.com/Alan,Alan,BRYANT,831,39,154,,15
PepsiCo Inc.,70-410-7946,5,91538 Del Sol Trail,Bakersfield,South Dakota,SD,United States,8637058101,Finance & Insurance,36047573,g.co,Systems Administrator - Consultant,Female,www.linkedin.com/Jayne,Jayne,BURNS,964,60,126,,14
Performance Food Group Co.,70-410-7947,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,1737549560,Transport & Warehousing,36047574,g.co,Head - Desktop Products & Technologies,Male,www.linkedin.com/Ruby,Ruby,PRICE,821,30,190,,19
Perini Corp,70-410-7948,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,2857584118,Information & Media,36047575,g.co,Officer - Accounts,Male,www.linkedin.com/Thorny,Thorny,CAMERON,513,28,37,,15
PerkinElmer Inc,70-410-7949,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,9071701826,Education Services,36047576,g.co,Additional General Manager - IT,Male,www.linkedin.com/Herold,Herold,WOODS,451,68,175,,7
Perot Systems Corp,70-410-7950,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,8714775702,Health & Community Services,36047577,g.co,Senior Vice President - Personnel & HR,Female,www.linkedin.com/Gene,Gene,ARNOLD,741,47,61,,10
Petco Animal Supplies Inc.,70-410-7951,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,5894625549,Personal & Other Services,36047578,g.co,Senior Executive - HR,Female,www.linkedin.com/Tresa,Tresa,MARTIN,825,44,94,,12
"Peter Kiewit Sons', Inc.",70-410-7952,5,91538 Del Sol Trail,Bakersfield,California,CA,United States,7644903500,Personal & Other Services,36047579,g.co,General Manager - Engineer & Services,Female,www.linkedin.com/Kanya,Kanya,BALL,735,40,69,,17
PETsMART Inc,70-410-7953,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,2924205808,Personal & Other Services,36047580,g.co,Regional Manager - HR,Male,www.linkedin.com/Spencer,Spencer,FRENCH,430,63,171,,7
Pfizer Inc,70-410-7954,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,4553794625,Government,36047581,g.co,Group Manager - IT,Male,www.linkedin.com/Winton,Winton,WALTER,952,65,150,,19
Pacific Gas & Electric Corp.,70-410-7955,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,5746567750,Telecommunications,36047582,g.co,Senior President & Chief Informatio,Male,www.linkedin.com/Ethelbert,Ethelbert,WELCH,176,56,50,,13
Pharmacia Corp,70-410-7956,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,7173928208,Telecommunications,36047583,g.co,Assistant Vice President - Relationship India,Male,www.linkedin.com/Waldemar,Waldemar,ELLIS,330,26,169,,11
Phar Mor Inc.,70-410-7957,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,1047563499,Construction & Engineering Services,36047584,g.co,Head - IT & SAP,Male,www.linkedin.com/Gordie,Gordie,WILSON,958,55,141,,15
Phelps Dodge Corp.,70-410-7958,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,2868944757,Banking,36047585,g.co,Deputy Manager - Finance,Female,www.linkedin.com/Cecil,Cecil,GRAHAM,342,22,130,,20
Philip Morris Companies Inc.,70-410-7959,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,5843497983,Accommodation & Food Services,36047586,g.co,Managing Director & Chief Executive Officer,Male,www.linkedin.com/Kirby,Kirby,MOORE,862,40,188,,15
Phillips Petroleum Co,70-410-7960,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,7024619793,IT Supplier,36047587,g.co,Architect - Solutions,Male,www.linkedin.com/Jessey,Jessey,OLIVER,695,61,105,,19
Phillips Van Heusen Corp.,70-410-7961,5,91538 Del Sol Trail,Bakersfield,Nevada,NV,United States,6171957084,Government,36047588,g.co,Sales Head,Female,www.linkedin.com/Elsi,Elsi,STREET,380,20,31,,7
Phoenix Companies Inc,70-410-7962,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,1332907475,Manufacturing,36047589,g.co,Executive Director - IT,Male,www.linkedin.com/Rodrique,Rodrique,PETERSON,642,26,170,,13
Pier 1 Imports Inc.,70-410-7963,5,91538 Del Sol Trail,Bakersfield,Louisiana,LA,United States,7629812668,Utilities & Waste Management,36047590,g.co,Manager - Accounts & Finance,Male,www.linkedin.com/Renard,Renard,HENRY,366,32,179,,11
Pilgrim's Pride Corporation,70-410-7964,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,1212410255,Government,36047591,g.co,President - Shipping,Female,www.linkedin.com/Tiffy,Tiffy,WEBB,369,33,36,,13
Pinnacle West Capital Corp,70-410-7965,5,91538 Del Sol Trail,Bakersfield,West Virginia,WV,United States,1584214248,Diversified,36047592,g.co,Head - Direct Banking,Male,www.linkedin.com/Alfie,Alfie,TODD,896,20,96,,15
Pioneer-Standard Electronics Inc.,70-410-7966,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,2918583595,Business Management and Scientific Services,36047593,g.co,Networking team,Female,www.linkedin.com/Catharina,Catharina,DIXON,479,30,91,,17
Pitney Bowes Inc.,70-410-7967,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,1096126438,"Arts, Entertainment & Recreation",36047594,g.co,Head - GT Production,Female,www.linkedin.com/Shina,Shina,HILL,371,55,176,,10
Pittston Brinks Group,70-410-7968,5,91538 Del Sol Trail,Bakersfield,Iowa,IA,United States,7587437809,Telecommunications,36047595,g.co,Senior Vice President - Corporate Technology Centr,Female,www.linkedin.com/Charil,Charil,GRIFFIN,893,58,97,,9
Plains All American Pipeline LP,70-410-7969,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,1463850125,Personal & Other Services,36047596,g.co,General Manager - Circle Head Mumba,Female,www.linkedin.com/Roobbie,Roobbie,WEAVER,496,40,167,,15
PNC Financial Services Group Inc.,70-410-7970,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,1519158522,Education Services,36047597,g.co,Deputy Manager - Finance,Male,www.linkedin.com/Anton,Anton,FELLOWS,601,52,33,,15
PNM Resources Inc,70-410-7971,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,4554158488,Banking,36047598,g.co,Group General Manager - IT,Male,www.linkedin.com/Wakefield,Wakefield,STEVENSON,397,64,87,,7
Polaris Industries Inc.,70-410-7972,5,91538 Del Sol Trail,Bakersfield,Michigan,MI,United States,1523287866,Information & Media,36047599,g.co,Chief Manager - Business,Female,www.linkedin.com/Ethelin,Ethelin,THOMAS,655,40,160,,13
Polo Ralph Lauren Corp,70-410-7973,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,5528381354,Personal & Other Services,36047600,g.co,Deputy Manager - Information Systems,Female,www.linkedin.com/Ferdinanda,Ferdinanda,STONE,706,24,104,,18
PolyOne Corp,70-410-7974,5,91538 Del Sol Trail,Bakersfield,Nevada,NV,United States,9679062851,Information & Media,36047601,g.co,Relationship Manager,Male,www.linkedin.com/Noe,Noe,THOMPSON,352,28,41,,17
Popular Inc,70-410-7975,5,91538 Del Sol Trail,Bakersfield,Washington,WA,United States,2435524712,Construction & Engineering Services,36047602,g.co,Manager - Project Services,Female,www.linkedin.com/Cresa,Cresa,DAWSON,189,34,51,,20
Potlatch Corp,70-410-7976,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,8682160793,Finance & Insurance,36047603,g.co,Proprietor,Male,www.linkedin.com/Tabbie,Tabbie,FRENCH,908,32,68,,7
PPG Industries Inc,70-410-7977,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,2906238221,Transport & Warehousing,36047604,g.co,Assistant Officer,Male,www.linkedin.com/Obadiah,Obadiah,ANN,935,57,139,,13
PPL Corp,70-410-7978,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,2384263246,Business Management and Scientific Services,36047605,g.co,General Manager - Technical Services Group,Male,www.linkedin.com/Corky,Corky,KERR,223,36,135,,19
Praxair Inc,70-410-7979,5,91538 Del Sol Trail,Bakersfield,New Hampshire,NH,United States,5159934706,"Arts, Entertainment & Recreation",36047606,g.co,Senior Manager - IT Services,Female,www.linkedin.com/Carli,Carli,FRANKLIN,965,22,194,,7
Precision Castparts Corp,70-410-7980,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,1073988789,"Arts, Entertainment & Recreation",36047607,g.co,President - Insurance,Female,www.linkedin.com/Janice,Janice,PETERSON,734,35,95,,5
Premcor Inc.,70-410-7981,5,91538 Del Sol Trail,Bakersfield,South Dakota,SD,United States,1780509759,Manufacturing,36047608,g.co,Vice President - Strategic Initiati,Male,www.linkedin.com/Alec,Alec,WOODS,141,35,134,,20
Pride International Inc,70-410-7982,5,91538 Del Sol Trail,Bakersfield,Nevada,NV,United States,5700478511,Health & Community Services,36047609,g.co,Deputy General Manager - Business Development Plan,Male,www.linkedin.com/Avram,Avram,SIMMONS,920,40,92,,15
Primedia Inc,70-410-7983,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,7372186939,Health & Community Services,36047610,g.co,Principal,Female,www.linkedin.com/Sela,Sela,HOLMES,441,65,171,,15
Principal Financial Group Inc.,70-410-7984,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,3860608034,Health & Community Services,36047611,g.co,Director - Sales & Marketing,Female,www.linkedin.com/Dulce,Dulce,TRYNISKI,339,55,76,,12
Procter & Gamble Co.,70-410-7985,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,3621470137,Health & Community Services,36047612,g.co,Executive Director - Sales & Market,Female,www.linkedin.com/Gertrud,Gertrud,LLOYD,904,43,75,,19
Pro-Fac Cooperative Inc.,70-410-7986,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,1136826749,Construction & Engineering Services,36047613,g.co,Director - Rac & Planning,Female,www.linkedin.com/Chloe,Chloe,RICHARDS,839,29,155,,13
Progress Energy Inc,70-410-7987,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,9847643898,Government,36047614,g.co,Office Executive,Male,www.linkedin.com/Martainn,Martainn,HOWARD,107,60,128,,13
Progressive Corporation,70-410-7988,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,2064564055,"Arts, Entertainment & Recreation",36047615,g.co,General Manager - West,Female,www.linkedin.com/Avis,Avis,JACKSON,417,68,85,,10
Protective Life Corp,70-410-7989,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,6451168459,"Arts, Entertainment & Recreation",36047616,g.co,Support - Network,Male,www.linkedin.com/Merrel,Merrel,BROWN,748,31,43,,20
Provident Financial Group,70-410-7990,5,91538 Del Sol Trail,Bakersfield,Louisiana,LA,United States,6528003147,Business Management and Scientific Services,36047617,g.co,Computer Incharge,Female,www.linkedin.com/La,La,BRIEN,837,59,115,,13
Providian Financial Corp.,70-410-7991,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,7751768802,Government,36047618,g.co,Head - Finance,Male,www.linkedin.com/Nealy,Nealy,FORD,526,44,152,,10
Prudential Financial Inc.,70-410-7992,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,5480636806,Manufacturing,36047619,g.co,Senior Manager - Datacenter,Female,www.linkedin.com/Sophronia,Sophronia,FISHER,902,40,179,,12
PSS World Medical Inc,70-410-7993,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,7775489642,Transport & Warehousing,36047620,g.co,Office Assistant,Female,www.linkedin.com/Denny,Denny,ISLAND,782,52,149,,8
Public Service Enterprise Group Inc.,70-410-7994,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,7704726483,Manufacturing,36047621,g.co,Deputy Manager - SB Design - CAD,Female,www.linkedin.com/Malva,Malva,WOODS,349,69,80,,16
Publix Super Markets Inc.,70-410-7995,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,1906261747,Personal & Other Services,36047622,g.co,Incharge - Services,Male,www.linkedin.com/Paul,Paul,PORTER,224,28,128,,6
Puget Energy Inc.,70-410-7996,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,8129746295,Telecommunications,36047623,g.co,Customer Care Executive,Female,www.linkedin.com/Judy,Judy,FRANCIS,872,48,98,,10
Pulte Homes Inc,70-410-7997,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,6031199306,IT Supplier,36047624,g.co,Divisional Manager - IT,Male,www.linkedin.com/Schroeder,Schroeder,SCOTT,136,59,154,,18
Qualcomm Inc,70-410-7998,5,91538 Del Sol Trail,Bakersfield,New York,NY,United States,2140630473,Electrical & Electronics,36047625,g.co,Executive Director - Sales,Female,www.linkedin.com/Francesca,Francesca,BAKER,168,60,190,,10
Quanta Services Inc.,70-410-7999,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,2547250428,Transport & Warehousing,36047626,g.co,Deputy General Manager - Engineering,Female,www.linkedin.com/Gerianne,Gerianne,BERRY,989,39,45,,18
Quantum Corp,70-410-8000,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,7145387641,WHOLESALE & RETAIL TRADE,36047627,g.co,Country Manager,Male,www.linkedin.com/Mendel,Mendel,IT,817,59,185,,14
Quest Diagnostics Inc.,70-410-8001,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,8990753819,IT Supplier,36047628,g.co,Director - Production & Project,Male,www.linkedin.com/Barris,Barris,DAVIS,380,28,35,,6
Questar Corp,70-410-8002,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,4988968523,MINING,36047629,g.co,Joint President - Marketing,Female,www.linkedin.com/Ania,Ania,LEONARD,405,47,157,,10
Quintiles Transnational,70-410-8003,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,5338884184,Electrical & Electronics,36047630,g.co,Senior manager - electronic networks,Male,www.linkedin.com/Dimitry,Dimitry,FRENCH,706,27,31,,7
Qwest Communications Intl Inc,70-410-8004,5,91538 Del Sol Trail,Bakersfield,New Hampshire,NH,United States,4823621236,Diversified,36047631,g.co,Technical Leader,Male,www.linkedin.com/Flynn,Flynn,COOPER,285,39,118,,7
R.J. Reynolds Tobacco Company,70-410-8005,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,7352944142,Education Services,36047632,g.co,Additional General Manager - IT,Female,www.linkedin.com/Jamima,Jamima,ATKINSON,595,21,145,,9
R.R. Donnelley & Sons Company,70-410-8006,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,4146728282,"Arts, Entertainment & Recreation",36047633,g.co,Incharge - Administrator,Female,www.linkedin.com/Rikki,Rikki,CLARKE,544,49,138,,7
Radio Shack Corporation,70-410-8007,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,8676130943,Accommodation & Food Services,36047634,g.co,Financial Advisor,Female,www.linkedin.com/Anallise,Anallise,HAMMOND,255,47,150,,8
Raymond James Financial Inc.,70-410-8008,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,9264742911,Construction & Engineering Services,36047635,g.co,Cto,Female,www.linkedin.com/Alana,Alana,STEPHENS,373,56,116,,13
Raytheon Company,70-410-8009,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,8845206753,Banking,36047636,g.co,Assistant General Manager - Departm,Male,www.linkedin.com/Tan,Tan,HART,441,23,108,,7
Reader's Digest Association Inc.,70-410-8010,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,5485554307,Personal & Other Services,36047637,g.co,Divisional Engineer - IT,Male,www.linkedin.com/Lindsay,Lindsay,PIERCE,604,48,32,,7
Reebok International Ltd.,70-410-8011,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,7080565492,Transport & Warehousing,36047638,g.co,Senior Vice President & Head - Biologics,Male,www.linkedin.com/Durand,Durand,CUNNINGHAM,645,64,118,,18
Regions Financial Corp.,70-410-8012,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,3547621793,Banking,36047639,g.co,Mananging Director,Male,www.linkedin.com/Emil,Emil,CARPENTER,199,63,190,,16
Regis Corporation,70-410-8013,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,5921432352,Banking,36047640,g.co,General Manager - Operations,Male,www.linkedin.com/Nelsen,Nelsen,WEST,785,46,106,,20
Reliance Steel & Aluminum Co.,70-610-8014,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,5632771350,Health & Community Services,36047641,g.co,Incharge - Branch,Female,www.linkedin.com/Annelise,Annelise,MISS,632,47,191,,17
Reliant Energy Inc.,70-610-8015,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,4090375628,Information & Media,36047642,g.co,Manager - Recruitment,Male,www.linkedin.com/Foster,Foster,JACKSON,789,64,44,,11
Rent A Center Inc,70-610-8016,5,91538 Del Sol Trail,Bakersfield,Washington DC,DC,United States,1885743539,Electrical & Electronics,36047643,g.co,Manager - Team,Male,www.linkedin.com/Noe,Noe,POWELL,473,43,189,,13
Republic Services Inc,70-610-8017,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,7047521376,Transport & Warehousing,36047644,g.co,Head - Accounts,Female,www.linkedin.com/Appolonia,Appolonia,SCOTT,608,31,118,,12
